"","haulid","region","year","yearsurv","month","stratum","lat","lon","depth","bottemp","surftemp_orig","adjSST","surftemp","sppocean","Freq","wtcpue"
"2181719","NED2005002-009","DFO_ScotianShelfSpring",2005,2005,3,"401",45.2833333333333,-58.8,42,NA,NA,0.408103031237155,0.408103031237155,"echinarachnius parma_Atl",1128,0.009887006
"2181740","NED2005002-011","DFO_ScotianShelfSpring",2005,2005,3,"402",45.5,-57.9333333333333,71.5,NA,NA,0.510468321439151,0.510468321439151,"echinarachnius parma_Atl",1128,0.109375
"2181770","NED2005002-014","DFO_ScotianShelfSpring",2005,2005,3,"403",44.8833333333333,-57.55,25,NA,NA,1.32196885070907,1.32196885070907,"echinarachnius parma_Atl",1128,1.681944444
"2181778","NED2005002-015","DFO_ScotianShelfSpring",2005,2005,3,"403",44.6,-57.8833333333333,21,NA,NA,1.32196885070907,1.32196885070907,"echinarachnius parma_Atl",1128,0.13150289
"2181799","NED2005002-017","DFO_ScotianShelfSpring",2005,2005,3,"402",44.3666666666667,-57.8333333333333,54,NA,NA,1.32196885070907,1.32196885070907,"echinarachnius parma_Atl",1128,0.019553073
"2181817","NED2005002-018","DFO_ScotianShelfSpring",2005,2005,3,"404",44.2833333333333,-57.8833333333333,110,NA,NA,1.32196885070907,1.32196885070907,"echinarachnius parma_Atl",1128,0.105603448
"2181827","NED2005002-019","DFO_ScotianShelfSpring",2005,2005,3,"404",44.0833333333333,-58.45,126,NA,NA,1.25494667150334,1.25494667150334,"echinarachnius parma_Atl",1128,0.10326087
"2181835","NED2005002-020","DFO_ScotianShelfSpring",2005,2005,3,"402",43.9666666666667,-58.85,78.5,NA,NA,4.21273123312998,4.21273123312998,"echinarachnius parma_Atl",1128,0.061046512
"2181856","NED2005002-021","DFO_ScotianShelfSpring",2005,2005,3,"405",44.2333333333333,-59.05,112.5,NA,NA,1.04534633850952,1.04534633850952,"echinarachnius parma_Atl",1128,0.028
"2181882","NED2005002-022","DFO_ScotianShelfSpring",2005,2005,3,"403",44.2666666666667,-58.9,35,NA,NA,1.25494667150334,1.25494667150334,"echinarachnius parma_Atl",1128,0.77
"2181892","NED2005002-023","DFO_ScotianShelfSpring",2005,2005,3,"405",44.2833333333333,-58.9666666666667,42,NA,NA,1.25494667150334,1.25494667150334,"echinarachnius parma_Atl",1128,0.96
"2181907","NED2005002-024","DFO_ScotianShelfSpring",2005,2005,3,"405",44.3,-59.25,72,NA,NA,1.04534633850952,1.04534633850952,"echinarachnius parma_Atl",1128,0.175977654
"2181960","NED2005002-027","DFO_ScotianShelfSpring",2005,2005,3,"408",43.7166666666667,-59.5333333333333,58,NA,NA,3.92789959972304,3.92789959972304,"echinarachnius parma_Atl",1128,0.085
"2181967","NED2005002-028","DFO_ScotianShelfSpring",2005,2005,3,"409",43.75,-59.8,29.5,NA,NA,3.92789959972304,3.92789959972304,"echinarachnius parma_Atl",1128,0.621448864
"2181973","NED2005002-029","DFO_ScotianShelfSpring",2005,2005,3,"409",43.7666666666667,-60.05,29,NA,NA,3.46987625391213,3.46987625391213,"echinarachnius parma_Atl",1128,1.11637931
"2181979","NED2005002-030","DFO_ScotianShelfSpring",2005,2005,3,"409",43.75,-60.3833333333333,31,NA,NA,3.46987625391213,3.46987625391213,"echinarachnius parma_Atl",1128,0.65
"2181988","NED2005002-031","DFO_ScotianShelfSpring",2005,2005,3,"409",43.65,-60.5,34,NA,NA,3.46987625391213,3.46987625391213,"echinarachnius parma_Atl",1128,0.585
"2182001","NED2005002-032","DFO_ScotianShelfSpring",2005,2005,3,"409",43.5333333333333,-60.4166666666667,45,NA,NA,3.46987625391213,3.46987625391213,"echinarachnius parma_Atl",1128,0.18
"2182021","NED2005002-033","DFO_ScotianShelfSpring",2005,2005,3,"408",43.4333333333333,-60.5666666666667,66,NA,NA,3.46987625391213,3.46987625391213,"echinarachnius parma_Atl",1128,0.03
"2182037","NED2005002-034","DFO_ScotianShelfSpring",2005,2005,3,"411",43.3,-60.8,140.5,NA,NA,3.46987625391213,3.46987625391213,"echinarachnius parma_Atl",1128,0.035
"2182059","NED2005002-035","DFO_ScotianShelfSpring",2005,2005,3,"408",43.3833333333333,-60.8,57,NA,NA,3.46987625391213,3.46987625391213,"echinarachnius parma_Atl",1128,0.03
"2182073","NED2005002-036","DFO_ScotianShelfSpring",2005,2005,3,"409",43.4333333333333,-60.8166666666667,48,NA,NA,3.46987625391213,3.46987625391213,"echinarachnius parma_Atl",1128,0.535
"2182086","NED2005002-038","DFO_ScotianShelfSpring",2005,2005,3,"408",43.3666666666667,-61.0666666666667,52.5,NA,NA,2.96213096680849,2.96213096680849,"echinarachnius parma_Atl",1128,0.025
"2182104","NED2005002-040","DFO_ScotianShelfSpring",2005,2005,3,"409",43.4666666666667,-61.25,40,NA,NA,2.96213096680849,2.96213096680849,"echinarachnius parma_Atl",1128,0.24863388
"2182111","NED2005002-041","DFO_ScotianShelfSpring",2005,2005,3,"408",43.4666666666667,-61.4,43,NA,NA,2.96213096680849,2.96213096680849,"echinarachnius parma_Atl",1128,0.461805556
"2182122","NED2005002-042","DFO_ScotianShelfSpring",2005,2005,3,"408",43.35,-61.9,50.5,NA,NA,2.96213096680849,2.96213096680849,"echinarachnius parma_Atl",1128,0.005
"2182178","NED2005002-047","DFO_ScotianShelfSpring",2005,2005,3,"408",43.8,-61.5333333333333,28.5,NA,NA,2.96213096680849,2.96213096680849,"echinarachnius parma_Atl",1128,0.035
"2182184","NED2005002-048","DFO_ScotianShelfSpring",2005,2005,3,"408",43.8833333333333,-61.2333333333333,29.5,NA,NA,2.96213096680849,2.96213096680849,"echinarachnius parma_Atl",1128,0.018
"2182200","NED2005002-049","DFO_ScotianShelfSpring",2005,2005,3,"406",44.1833333333333,-61.0166666666667,35,NA,NA,0.273826925538952,0.273826925538952,"echinarachnius parma_Atl",1128,0.526988636
"2182215","NED2005002-050","DFO_ScotianShelfSpring",2005,2005,3,"406",44.2166666666667,-60.7666666666667,33,NA,NA,0.615755439198434,0.615755439198434,"echinarachnius parma_Atl",1128,2.699152542
"2182232","NED2005002-051","DFO_ScotianShelfSpring",2005,2005,3,"407",44.3,-60.35,75,NA,NA,0.615755439198434,0.615755439198434,"echinarachnius parma_Atl",1128,0.627824859
"2182280","NED2005002-055","DFO_ScotianShelfSpring",2005,2005,3,"402",44.7666666666667,-59.7333333333333,103.5,NA,NA,1.04534633850952,1.04534633850952,"echinarachnius parma_Atl",1128,0.005
"2182296","NED2005002-056","DFO_ScotianShelfSpring",2005,2005,3,"406",44.7166666666667,-60.3833333333333,43,NA,NA,0.615755439198434,0.615755439198434,"echinarachnius parma_Atl",1128,0.009668508
"2182303","NED2005002-057","DFO_ScotianShelfSpring",2005,2005,3,"406",44.65,-60.5833333333333,21.5,NA,NA,0.615755439198434,0.615755439198434,"echinarachnius parma_Atl",1128,0.195
"2182312","NED2005002-058","DFO_ScotianShelfSpring",2005,2005,3,"407",44.45,-61.1,51,NA,NA,0.273826925538952,0.273826925538952,"echinarachnius parma_Atl",1128,0.019
"2182591","NED2005027-005","DFO_ScotianShelfSummer",2005,2005,6,"458",44.5833333333333,-60.9166666666667,42.5,NA,NA,7.99192416544399,7.99192416544399,"echinarachnius parma_Atl",1128,0.03460452
"2182606","NED2005027-006","DFO_ScotianShelfSummer",2005,2005,6,"458",44.5166666666667,-60.6333333333333,24,NA,NA,7.99192416544399,7.99192416544399,"echinarachnius parma_Atl",1128,0.351902174
"2182607","NED2005027-007","DFO_ScotianShelfSummer",2005,2005,6,"456",44.2666666666667,-60.9666666666667,37.5,NA,NA,7.99192416544399,7.99192416544399,"echinarachnius parma_Atl",1128,0.34
"2182621","NED2005027-008","DFO_ScotianShelfSummer",2005,2005,6,"456",44.1833333333333,-60.7166666666667,28,2.69,10.91,7.99192416544399,10.91,"echinarachnius parma_Atl",1128,0.395480226
"2182627","NED2005027-009","DFO_ScotianShelfSummer",2005,2005,6,"456",44.1166666666667,-60.7666666666667,12,6.37,9.5,7.99192416544399,9.5,"echinarachnius parma_Atl",1128,0.084039548
"2182658","NED2005027-012","DFO_ScotianShelfSummer",2005,2005,6,"455",43.7166666666667,-60.35,31,NA,NA,10.075311036311,10.075311036311,"echinarachnius parma_Atl",1128,0.761764706
"2182664","NED2005027-013","DFO_ScotianShelfSummer",2005,2005,6,"455",43.5833333333333,-60.6,35,5.9,9.7,10.075311036311,9.7,"echinarachnius parma_Atl",1128,0.102941176
"2182678","NED2005027-014","DFO_ScotianShelfSummer",2005,2005,6,"455",43.55,-60.6666666666667,34.5,5.44,9.57,10.075311036311,9.57,"echinarachnius parma_Atl",1128,0.124289773
"2182691","NED2005027-015","DFO_ScotianShelfSummer",2005,2005,6,"455",43.6,-60.95,32,6.25,10.47,10.075311036311,10.47,"echinarachnius parma_Atl",1128,0.170977011
"2182725","NED2005027-019","DFO_ScotianShelfSummer",2005,2005,6,"464",43.4333333333333,-61.6166666666667,41,5.71,12.25,9.68460202846489,12.25,"echinarachnius parma_Atl",1128,0.029829545
"2182748","NED2005027-020","DFO_ScotianShelfSummer",2005,2005,6,"462",43.7,-61.95,54.5,6.27,12.43,9.68460202846489,12.43,"echinarachnius parma_Atl",1128,0.014830508
"2183214","NED2005027-062","DFO_ScotianShelfSummer",2005,2005,7,"490",44.6666666666667,-65.8833333333333,42,NA,NA,12.4940160139569,12.4940160139569,"echinarachnius parma_Atl",1128,0.007113821
"2183331","NED2005027-069","DFO_ScotianShelfSummer",2005,2005,7,"493",45.1,-66.1166666666667,37.5,NA,NA,13.1379391983034,13.1379391983034,"echinarachnius parma_Atl",1128,0.060344828
"2183642","NED2005027-090","DFO_ScotianShelfSummer",2005,2005,7,"481",42.5,-65.4333333333333,53,NA,NA,14.2101548852417,14.2101548852417,"echinarachnius parma_Atl",1128,0.005
"2186629","NED2006001-057","DFO_ScotianShelfSpring",2006,2006,2,"5Z3",41.5833333333333,-66.8166666666667,34.5,NA,NA,6.22646697589143,6.22646697589143,"echinarachnius parma_Atl",1128,0.072
"2186643","NED2006001-060","DFO_ScotianShelfSpring",2006,2006,2,"5Z3",41.7,-67.1,29,NA,NA,5.32026561451108,5.32026561451108,"echinarachnius parma_Atl",1128,0.384
"2186654","NED2006001-062","DFO_ScotianShelfSpring",2006,2006,2,"5Z3",41.5166666666667,-67.1333333333333,28,NA,NA,5.32026561451108,5.32026561451108,"echinarachnius parma_Atl",1128,0.076
"2186673","NED2006001-064","DFO_ScotianShelfSpring",2006,2006,2,"5Z4",41.2166666666667,-66.7666666666667,40,NA,NA,6.22646697589143,6.22646697589143,"echinarachnius parma_Atl",1128,0.028378378
"2186745","NED2006001-070","DFO_ScotianShelfSpring",2006,2006,2,"5Z4",41.1166666666667,-67.4,29.5,NA,NA,5.32026561451108,5.32026561451108,"echinarachnius parma_Atl",1128,0.005
"2186748","NED2006001-071","DFO_ScotianShelfSpring",2006,2006,2,"5Z4",41.2,-67.4333333333333,23.5,NA,NA,5.32026561451108,5.32026561451108,"echinarachnius parma_Atl",1128,0.226
"2186754","NED2006001-072","DFO_ScotianShelfSpring",2006,2006,2,"5Z4",41,-67.5833333333333,33,NA,NA,5.32026561451108,5.32026561451108,"echinarachnius parma_Atl",1128,0.018
"2186765","NED2006001-073","DFO_ScotianShelfSpring",2006,2006,2,"5Z4",41.0166666666667,-67.9166666666667,21,NA,NA,5.32026561451108,5.32026561451108,"echinarachnius parma_Atl",1128,0.06
"2186882","NED2006002-023","DFO_ScotianShelfSpring",2006,2006,3,"410",43.6833333333333,-62.4166666666667,56.5,NA,NA,2.54330224831705,2.54330224831705,"echinarachnius parma_Atl",1128,0.001
"2186964","NED2006002-047","DFO_ScotianShelfSpring",2006,2006,3,"409",43.65,-61.2833333333333,25.5,NA,NA,2.90341221549789,2.90341221549789,"echinarachnius parma_Atl",1128,0.086
"2186982","NED2006002-048","DFO_ScotianShelfSpring",2006,2006,3,"409",43.5666666666667,-61.25,33.5,NA,NA,2.90341221549789,2.90341221549789,"echinarachnius parma_Atl",1128,0.32
"2186993","NED2006002-049","DFO_ScotianShelfSpring",2006,2006,3,"409",43.6166666666667,-61.1833333333333,26,NA,NA,2.90341221549789,2.90341221549789,"echinarachnius parma_Atl",1128,0.004
"2186998","NED2006002-050","DFO_ScotianShelfSpring",2006,2006,3,"408",43.8666666666667,-61.15,29.5,NA,NA,2.90341221549789,2.90341221549789,"echinarachnius parma_Atl",1128,0.026775956
"2187001","NED2006002-052","DFO_ScotianShelfSpring",2006,2006,3,"408",43.95,-60.75,20,NA,NA,3.32372656427902,3.32372656427902,"echinarachnius parma_Atl",1128,0.106
"2187003","NED2006002-053","DFO_ScotianShelfSpring",2006,2006,3,"408",43.9166666666667,-60.6833333333333,18,NA,NA,3.32372656427902,3.32372656427902,"echinarachnius parma_Atl",1128,0.02
"2187006","NED2006002-054","DFO_ScotianShelfSpring",2006,2006,3,"409",43.7333333333333,-60.4666666666667,29.5,NA,NA,3.32372656427902,3.32372656427902,"echinarachnius parma_Atl",1128,0.04
"2187017","NED2006002-055","DFO_ScotianShelfSpring",2006,2006,3,"409",43.6666666666667,-60.6166666666667,31,NA,NA,3.32372656427902,3.32372656427902,"echinarachnius parma_Atl",1128,0.150282486
"2187023","NED2006002-056","DFO_ScotianShelfSpring",2006,2006,3,"409",43.6333333333333,-60.4666666666667,32.5,NA,NA,3.32372656427902,3.32372656427902,"echinarachnius parma_Atl",1128,0.239583333
"2187029","NED2006002-057","DFO_ScotianShelfSpring",2006,2006,3,"409",43.6166666666667,-60.35,35.5,NA,NA,3.32372656427902,3.32372656427902,"echinarachnius parma_Atl",1128,0.121306818
"2187040","NED2006002-058","DFO_ScotianShelfSpring",2006,2006,3,"408",43.4333333333333,-60.4833333333333,76.5,NA,NA,3.32372656427902,3.32372656427902,"echinarachnius parma_Atl",1128,0.008
"2187091","NED2006002-062","DFO_ScotianShelfSpring",2006,2006,3,"409",43.65,-60.2,31,NA,NA,3.32372656427902,3.32372656427902,"echinarachnius parma_Atl",1128,0.082
"2187098","NED2006002-063","DFO_ScotianShelfSpring",2006,2006,3,"409",43.7833333333333,-60,26,NA,NA,4.01045898570977,4.01045898570977,"echinarachnius parma_Atl",1128,0.496
"2187103","NED2006002-064","DFO_ScotianShelfSpring",2006,2006,3,"408",43.85,-59.8833333333333,18.5,NA,NA,4.01045898570977,4.01045898570977,"echinarachnius parma_Atl",1128,0.31
"2187114","NED2006002-065","DFO_ScotianShelfSpring",2006,2006,3,"411",43.6333333333333,-59.45,148,NA,NA,4.01045898570977,4.01045898570977,"echinarachnius parma_Atl",1128,0.037359551
"2187135","NED2006002-066","DFO_ScotianShelfSpring",2006,2006,3,"408",43.7333333333333,-59.2,63.5,NA,NA,4.01045898570977,4.01045898570977,"echinarachnius parma_Atl",1128,0.058659218
"2187143","NED2006002-067","DFO_ScotianShelfSpring",2006,2006,3,"408",43.9166666666667,-59.2833333333333,27.5,NA,NA,4.01045898570977,4.01045898570977,"echinarachnius parma_Atl",1128,0.09
"2187220","NED2006002-072","DFO_ScotianShelfSpring",2006,2006,3,"403",44.3666666666667,-58.7833333333333,37,NA,NA,1.56566033142524,1.56566033142524,"echinarachnius parma_Atl",1128,0.426
"2187230","NED2006002-073","DFO_ScotianShelfSpring",2006,2006,3,"403",44.5333333333333,-58.6833333333333,38,NA,NA,1.56566033142524,1.56566033142524,"echinarachnius parma_Atl",1128,0.308
"2187237","NED2006002-074","DFO_ScotianShelfSpring",2006,2006,3,"403",44.55,-59.0166666666667,30.5,NA,NA,1.41737698297761,1.41737698297761,"echinarachnius parma_Atl",1128,0.886
"2187241","NED2006002-075","DFO_ScotianShelfSpring",2006,2006,3,"402",44.6333333333333,-59.15,66.5,NA,NA,1.41737698297761,1.41737698297761,"echinarachnius parma_Atl",1128,0.007734807
"2187269","NED2006002-078","DFO_ScotianShelfSpring",2006,2006,3,"402",44.8,-59.0333333333333,141,NA,NA,1.41737698297761,1.41737698297761,"echinarachnius parma_Atl",1128,0.03
"2187306","NED2006002-081","DFO_ScotianShelfSpring",2006,2006,3,"402",44.9333333333333,-58.4833333333333,69.5,NA,NA,1.56566033142524,1.56566033142524,"echinarachnius parma_Atl",1128,0.062
"2187320","NED2006002-083","DFO_ScotianShelfSpring",2006,2006,3,"401",45.1666666666667,-58.9,42,NA,NA,0.43528303453082,0.43528303453082,"echinarachnius parma_Atl",1128,0.014
"2187330","NED2006002-084","DFO_ScotianShelfSpring",2006,2006,3,"401",45.3,-58.8333333333333,43.5,NA,NA,0.43528303453082,0.43528303453082,"echinarachnius parma_Atl",1128,0.037603306
"2187361","NED2006002-086","DFO_ScotianShelfSpring",2006,2006,3,"401",45.55,-58.8,63,NA,NA,0.43528303453082,0.43528303453082,"echinarachnius parma_Atl",1128,0.092
"2187370","NED2006002-087","DFO_ScotianShelfSpring",2006,2006,3,"401",45.35,-58.4333333333333,37.5,NA,NA,0.43528303453082,0.43528303453082,"echinarachnius parma_Atl",1128,0.013
"2187384","NED2006002-088","DFO_ScotianShelfSpring",2006,2006,3,"402",45.55,-58.0666666666667,46,NA,NA,0.43528303453082,0.43528303453082,"echinarachnius parma_Atl",1128,0.042
"2187406","NED2006002-090","DFO_ScotianShelfSpring",2006,2006,3,"401",45.2166666666667,-58.0333333333333,36,NA,NA,0.43528303453082,0.43528303453082,"echinarachnius parma_Atl",1128,0.202
"2187453","NED2006002-094","DFO_ScotianShelfSpring",2006,2006,3,"403",44.9166666666667,-57.6666666666667,23,NA,NA,1.62066956636804,1.62066956636804,"echinarachnius parma_Atl",1128,0.103278689
"2187469","NED2006002-095","DFO_ScotianShelfSpring",2006,2006,3,"399",45,-57.2833333333333,244,NA,NA,0.569744574053341,0.569744574053341,"echinarachnius parma_Atl",1128,0.134
"2187497","NED2006002-098","DFO_ScotianShelfSpring",2006,2006,3,"404",44.3166666666667,-57.5666666666667,183,NA,NA,1.62066956636804,1.62066956636804,"echinarachnius parma_Atl",1128,0.026582278
"2187518","NED2006002-101","DFO_ScotianShelfSpring",2006,2006,3,"402",44.2833333333333,-58.0333333333333,66,NA,NA,1.56566033142524,1.56566033142524,"echinarachnius parma_Atl",1128,0.08
"2187533","NED2006002-102","DFO_ScotianShelfSpring",2006,2006,3,"403",44.3333333333333,-58.15,29,NA,NA,1.56566033142524,1.56566033142524,"echinarachnius parma_Atl",1128,0.499147727
"2187540","NED2006002-103","DFO_ScotianShelfSpring",2006,2006,3,"404",44.1833333333333,-58.2,136,NA,NA,1.56566033142524,1.56566033142524,"echinarachnius parma_Atl",1128,0.11734104
"2187561","NED2006002-104","DFO_ScotianShelfSpring",2006,2006,3,"404",44.0666666666667,-58.45,147.5,NA,NA,1.56566033142524,1.56566033142524,"echinarachnius parma_Atl",1128,0.03
"2187573","NED2006002-105","DFO_ScotianShelfSpring",2006,2006,3,"402",44.0166666666667,-58.6833333333333,62,NA,NA,1.56566033142524,1.56566033142524,"echinarachnius parma_Atl",1128,0.004
"2187585","NED2006002-106","DFO_ScotianShelfSpring",2006,2006,3,"407",44.2166666666667,-60.0666666666667,59,NA,NA,0.916867994404176,0.916867994404176,"echinarachnius parma_Atl",1128,0.001988636
"2187594","NED2006002-107","DFO_ScotianShelfSpring",2006,2006,3,"407",44.6166666666667,-60.0833333333333,53.5,NA,NA,0.916867994404176,0.916867994404176,"echinarachnius parma_Atl",1128,0.128
"2187604","NED2006002-108","DFO_ScotianShelfSpring",2006,2006,3,"407",44.7333333333333,-60.3333333333333,118,NA,NA,0.916867994404176,0.916867994404176,"echinarachnius parma_Atl",1128,0.044
"2189109","NED2006036-008","DFO_ScotianShelfSummer",2006,2006,7,"458",44.6666666666667,-60.5833333333333,19.5,6.42,16.4,15.878288052971,16.4,"echinarachnius parma_Atl",1128,0.165540541
"2189121","NED2006036-009","DFO_ScotianShelfSummer",2006,2006,7,"458",44.6333333333333,-60.8166666666667,31,3.58,18.05,15.878288052971,18.05,"echinarachnius parma_Atl",1128,0.040229885
"2189136","NED2006036-010","DFO_ScotianShelfSummer",2006,2006,7,"459",45.0833333333333,-60.7166666666667,59.5,3.34,15.18,15.827683996197,15.18,"echinarachnius parma_Atl",1128,0.067708333
"2189435","NED2006036-035","DFO_ScotianShelfSummer",2006,2006,7,"444",45.9333333333333,-58.7166666666667,92.5,4.87,15.21,14.2509232104193,15.21,"echinarachnius parma_Atl",1128,0.020467836
"2189468","NED2006036-037","DFO_ScotianShelfSummer",2006,2006,7,"444",45.4333333333333,-58.95,70,2.52,16.96,14.2509232104193,16.96,"echinarachnius parma_Atl",1128,0.03
"2189532","NED2006036-042","DFO_ScotianShelfSummer",2006,2006,7,"443",45.0833333333333,-58.0833333333333,46,1.95,15.94,14.2509232104193,15.94,"echinarachnius parma_Atl",1128,0.086711712
"2189570","NED2006036-046","DFO_ScotianShelfSummer",2006,2006,7,"447",44.6333333333333,-58.2666666666667,33.5,2.58,16.18,15.2305129323605,16.18,"echinarachnius parma_Atl",1128,3.335635359
"2189585","NED2006036-047","DFO_ScotianShelfSummer",2006,2006,7,"447",44.6833333333333,-57.9333333333333,23,7.51,16.4,15.4621915887969,16.4,"echinarachnius parma_Atl",1128,1.89747191
"2189619","NED2006036-050","DFO_ScotianShelfSummer",2006,2006,7,"446",44.8833333333333,-57.35,181,5.39,17.1,15.4621915887969,17.1,"echinarachnius parma_Atl",1128,0.045520231
"2189641","NED2006036-052","DFO_ScotianShelfSummer",2006,2006,7,"447",44.55,-57.4166666666667,34.5,2.65,17.06,15.4621915887969,17.06,"echinarachnius parma_Atl",1128,0.132724719
"2189672","NED2006036-056","DFO_ScotianShelfSummer",2006,2006,7,"449",44.35,-57.7833333333333,65,5.55,16.89,15.4621915887969,16.89,"echinarachnius parma_Atl",1128,0.058659218
"2189689","NED2006036-057","DFO_ScotianShelfSummer",2006,2006,7,"451",44.3333333333333,-57.9166666666667,226,5.17,16.71,15.4621915887969,16.71,"echinarachnius parma_Atl",1128,0.0328125
"2189707","NED2006036-058","DFO_ScotianShelfSummer",2006,2006,7,"447",44.45,-58.05,26.5,5.45,16.43,15.2305129323605,16.43,"echinarachnius parma_Atl",1128,0.122893258
"2189824","NED2006036-070","DFO_ScotianShelfSummer",2006,2006,7,"448",44.4166666666667,-58.7,33.5,3.16,16.9,15.2305129323605,16.9,"echinarachnius parma_Atl",1128,0.293323864
"2189832","NED2006036-071","DFO_ScotianShelfSummer",2006,2006,7,"448",44.4666666666667,-58.9333333333333,30.5,3.63,16.53,15.2305129323605,16.53,"echinarachnius parma_Atl",1128,0.099431818
"2189846","NED2006036-072","DFO_ScotianShelfSummer",2006,2006,7,"448",44.5666666666667,-58.9833333333333,30.5,2.84,16.65,15.2305129323605,16.65,"echinarachnius parma_Atl",1128,0.054378531
"2189946","NED2006036-079","DFO_ScotianShelfSummer",2006,2006,7,"459",44.6166666666667,-60.15,64.5,5.84,17.22,15.878288052971,17.22,"echinarachnius parma_Atl",1128,0.138157895
"2189963","NED2006036-080","DFO_ScotianShelfSummer",2006,2006,7,"448",44.5166666666667,-59.9333333333333,44,4.47,17.28,15.2723486268692,17.28,"echinarachnius parma_Atl",1128,0.003977273
"2189973","NED2006036-081","DFO_ScotianShelfSummer",2006,2006,7,"448",44.5833333333333,-59.65,33,4.27,16.99,15.2723486268692,16.99,"echinarachnius parma_Atl",1128,0.4375
"2190013","NED2006036-085","DFO_ScotianShelfSummer",2006,2006,7,"457",44.2166666666667,-60.2,54,4.92,17.87,15.878288052971,17.87,"echinarachnius parma_Atl",1128,0.014914773
"2190022","NED2006036-086","DFO_ScotianShelfSummer",2006,2006,7,"458",44.3666666666667,-60.3666666666667,24.5,4.04,17.9,15.878288052971,17.9,"echinarachnius parma_Atl",1128,0.330555556
"2190025","NED2006036-087","DFO_ScotianShelfSummer",2006,2006,7,"458",44.4166666666667,-60.3833333333333,23.5,3.61,17.04,15.878288052971,17.04,"echinarachnius parma_Atl",1128,0.348988439
"2190037","NED2006036-088","DFO_ScotianShelfSummer",2006,2006,7,"458",44.4,-60.45,16,5.18,17.76,15.878288052971,17.76,"echinarachnius parma_Atl",1128,0.19
"2190072","NED2006036-090","DFO_ScotianShelfSummer",2006,2006,7,"456",44.05,-60.5666666666667,21,5.04,16.75,15.878288052971,16.75,"echinarachnius parma_Atl",1128,0.140804598
"2190100","NED2006036-092","DFO_ScotianShelfSummer",2006,2006,7,"456",44.1166666666667,-61.1,34.5,5.86,18.11,15.8260119122269,18.11,"echinarachnius parma_Atl",1128,0.175977654
"2190206","NED2006036-105","DFO_ScotianShelfSummer",2006,2006,8,"455",43.55,-60.6666666666667,36,NA,NA,19.082500069106,19.082500069106,"echinarachnius parma_Atl",1128,0.030346821
"2190623","NED2009002-030","DFO_ScotianShelfSpring",2009,2009,3,"411",43.45,-60.1166666666667,145,NA,NA,2.11473090508629,2.11473090508629,"echinarachnius parma_Atl",1128,0.038888889
"2190647","NED2009002-032","DFO_ScotianShelfSpring",2009,2009,3,"409",43.6666666666667,-60.2,31.5,NA,NA,2.11473090508629,2.11473090508629,"echinarachnius parma_Atl",1128,1.647058824
"2190729","NED2009002-037","DFO_ScotianShelfSpring",2009,2009,4,"407",44.35,-60.5833333333333,66.5,NA,NA,1.48548752855046,1.48548752855046,"echinarachnius parma_Atl",1128,9.997126437
"2190791","NED2009002-041","DFO_ScotianShelfSpring",2009,2009,4,"406",44.5333333333333,-60.0166666666667,54.5,NA,NA,1.48548752855046,1.48548752855046,"echinarachnius parma_Atl",1128,0.562784091
"2190816","NED2009002-042","DFO_ScotianShelfSpring",2009,2009,4,"407",44.6,-60.0666666666667,60,NA,NA,1.48548752855046,1.48548752855046,"echinarachnius parma_Atl",1128,0.904
"2190863","NED2009002-045","DFO_ScotianShelfSpring",2009,2009,4,"406",44.55,-61.05,56.5,NA,NA,1.38752255720316,1.38752255720316,"echinarachnius parma_Atl",1128,8.414244186
"2190886","NED2009002-046","DFO_ScotianShelfSpring",2009,2009,4,"407",44.4666666666667,-61.2166666666667,56,NA,NA,1.38752255720316,1.38752255720316,"echinarachnius parma_Atl",1128,0.971098266
"2190906","NED2009002-047","DFO_ScotianShelfSpring",2009,2009,4,"407",44.85,-60.7833333333333,121,NA,NA,1.48548752855046,1.48548752855046,"echinarachnius parma_Atl",1128,0.073579545
"2192811","NED2009027-131","DFO_ScotianShelfSummer",2009,2009,7,"444",45.4666666666667,-59.0333333333333,77.5,2.37,NA,14.7635388500281,14.7635388500281,"echinarachnius parma_Atl",1128,0.272794118
"2192875","NED2009027-136","DFO_ScotianShelfSummer",2009,2009,7,"442",46.05,-59.3,37,1.03,NA,14.3349679867295,14.3349679867295,"echinarachnius parma_Atl",1128,0.022126437
"2193326","NED2009027-163","DFO_ScotianShelfSummer",2009,2009,7,"444",44.9333333333333,-58.4333333333333,72,2.45,NA,16.0968376826896,16.0968376826896,"echinarachnius parma_Atl",1128,0.51625
"2193329","NED2009027-164","DFO_ScotianShelfSummer",2009,2009,7,"444",44.95,-58.5666666666667,75,3.16,NA,16.0968376826896,16.0968376826896,"echinarachnius parma_Atl",1128,0.144970414
"2193388","NED2009027-169","DFO_ScotianShelfSummer",2009,2009,7,"448",44.4666666666667,-58.4833333333333,36.5,2.2,NA,16.0968376826896,16.0968376826896,"echinarachnius parma_Atl",1128,1.416
"2195059","NED2010001-032","DFO_ScotianShelfSpring",2010,2010,3,"5Z4",41.1833333333333,-66.9166666666667,30,NA,NA,7.16239822062653,7.16239822062653,"echinarachnius parma_Atl",1128,0.047457627
"2195606","NED2010002-007","DFO_ScotianShelfSpring",2010,2010,3,"406",44.0666666666667,-60.85,20.5,NA,NA,1.50262698915866,1.50262698915866,"echinarachnius parma_Atl",1128,0.002
